SuperCategory,Run_ID,Sample_ID,Label,Score_Original,Score_Removed,Removed_Rationales
alt,3,1,Normal,0.0005799250793643296,0.000544438255019486,"['they', 'heard', 'god', 'god', 'swear', 'california', 'mention', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,2,Normal,0.0005071839550510049,0.0004822395567316562,"['promises', 'moral', '##ef', '[CLS]', 'red', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,3,Normal,0.0006159298354759812,0.0005079688271507621,"['word', 'verb', 'must', 'i', 'm', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,4,Normal,0.0005426561692729592,0.0005186047055758536,"['to', '[CLS]', 'atheist', 'wonder', 'case', 'out', 'god', 'seems', 'a', 'face', 'atheist', 'seem', 'christianity', '90', 'believe', 'surprising', 'spec', '""', 'many', 'people', 'about', ',', 'it', 'how', 'every']"
alt,3,160,Anomaly,0.0005967176402918994,0.0006579020991921425,"['[CLS]', 'archival', 'char', 'des', 'memory', 'the', 'meg', 'key', 'statement', '##ci', 'file', 'library', 'address', 'has', 'an', 'given', 'with', '##i', 'using', 'a', 'limitations', 'key', 'office', 'anyone', 'nothing']"
alt,3,161,Anomaly,0.0006637044716626406,0.0006453234236687422,"['83', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,162,Anomaly,0.0007010308909229934,0.0008006282150745392,"['-', '-', '-', '-', ',', 'is', '.', '-', 'there', '-', 'posted', 'sony', '.', 'drives', '[CLS]', 'updated', 'matt', '-', '##ect', 'cheers', 'with', 'mac', '-', '-', '-']"
alt,3,163,Anomaly,0.0005927203455939889,0.0005495260702446103,"['[CLS]', 'zion', '#', 'mcgill', '>', 'ignorant', '##ism', 'syria', 'author', 're', 'mcgill', 'racism', 'emi', '#', '##tting', 'student', 'so', 'thought', 'zion', 'daily', '#', '##ism', '#', 'un', 'zion']"
alt,3,164,Anomaly,0.0006251581362448633,0.0005628530052490532,"['sam', '##f', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', 'screen', 'ever', 'pop', 'monitor', 'lines', 'sony', 'lines', '##0', 'hear', '##x']"
alt,4,0,Normal,0.001304771052673459,0.0013702255673706532,"['knowledge', '##vable', 'religious', '##ity', 'and', 'no', 'periodically', 'several', 'metaphysical', 'for', '.', 'no', 'point', 'by', 'rational', 'an', 's', '}', 'there', 'mythical', '}', 'not', 'explain', '""', '""']"
alt,4,1,Normal,0.0015006596222519875,0.0013759031426161528,"['?', 'courtroom', 'god', 'god', 'oath', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,2,Normal,0.0014509526081383228,0.0015147015219554305,"['than', 'everything', 'be', 'broken', 'moral', 'been', 'made', 'promises', 'whatever', 'the', 'system', '##mps', 't', '""', 'except', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,3,Normal,0.0013000390026718378,0.0013000390026718378,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,4,Normal,0.0013329759240150452,0.0012538559967651963,"['wonder', 'atheist', 'atheist', 'case', 'many', 'how', 'population', 'religious', 'finland', 'church', '%', ',', 'be', '.', 'spec', 'just', 'to', 'lutheran', '90', 'though', 'large', 'god', 'i', 'even', 'people']"
alt,4,160,Anomaly,0.0013869787799194455,0.001342714298516512,"['-', '-', '-', '%', '%', ""'"", 't', ""'"", '-', '-', '%', '-', '-', '##space', 'i', '-', 'used', 'connections', '-', '-', 'was', '-', '-', 'didn', 'questions']"
alt,4,161,Anomaly,0.0016173392068594694,0.0016771110240370035,"['mv', '##ille', 'news', 'electronics', ""'"", 'circulation', 'org', 'magazine', ""'"", '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,162,Anomaly,0.0015291254967451096,0.001649687997996807,"['u', 'with', '.', 'opinion', 'i', 'representation', '.', 'territories', ""'"", 'u', 's', 'rep', 'congress', 'others', 'and', 'each', '.', 'guess', 'its', '?', '.', ')', '.', 'done', 'up']"
alt,4,163,Anomaly,0.001378373708575964,0.0014340559719130397,"['one', '1982', 'six', '.', 'somewhere', 'check', 'available', 'ground', 'mechanical', '##tor', '.', 'want', 'it', '_', 'used', 'all', 'gm', 'whatever', 'and', '_', '##er', 'if', 'can', 'check', '[PAD]']"
alt,4,164,Anomaly,0.0012923842296004295,0.001527708489447832,"['just', 'manner', 's', 'this', 'behave', 'monitor', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,0,Normal,5.6336451962124556e-05,7.499399362131953e-05,"['##sum', 'program', 'ex', '##g', '-', 'hello', 'program', 'with', 'm', 'performance', 'feb', 'mit', '31', 'cd', 'mainly', 'thoughts', '##view', '##q', '.', '##s', 'that', 'it', '/', 'm', 'pleased']"
comp,0,1,Normal,6.230735743883997e-05,6.83497783029452e-05,"['.', 'v', '.', 'meg', '.', 'disk', 'technician', '##v', 'by', 'device', 'diagnostic', 'rarely', '.', 'system', 'file', 'with', 'program', 'more', 'whenever', '.', 'gold', '14', '##1', '##dr', 'use']"
comp,0,2,Normal,5.5968037486309186e-05,6.217437476152554e-05,"['folder', '.', 'folder', '##s', 'multiple', '##s', 'use', 'with', 'printing', 'the', '-', '##t', 'file', 'program', 'desktop', '.', 'so', '##t', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,3,Normal,6.610661512240767e-05,7.154267223086208e-05,"['hi', '.', 'system', 'systems', '.', 'for', 'million', 'advertisement', 'concluded', 'twenty', 'list', 'delta', '.', 'with', 'no', 'incompatible', 'from', 'after', 'of', 'with', 't', 'desktop', 'different', 'part', 'it']"
comp,0,4,Normal,5.826271808473393e-05,7.208650640677661e-05,"['standard', 'platform', '##n', 'x', 'level', 'and', 'wide', 'windows', 'g', 'characters', '3', 'applications', '##n', 'multi', 'contain', 'mac', 'windows', 'or', 'nt', 'platforms', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,979,Anomaly,7.707179611315951e-05,0.00010221623233519495,"['h', 'tigers', 'with', '3', '##ru', '0', 'e', 'ec', 'r', 'tiger', 'from', '1st', 'completed', 'ec', '9', '7', '3', 'barnes', '.', '2', 'double', 'k', 'other', '##kers', 'two']"
comp,0,980,Anomaly,5.7477376685710624e-05,7.20006792107597e-05,"['.', 'general', '>', 'after', 'systems', 'lifestyle', '##is', '>', 'poor', '>', '>', '##te', 'economic', 'family', 'such', '>', 'responsible', '>', 'poor', 'social', 'all', ')', ""'"", 'themselves', 'sudden']"
comp,0,981,Anomaly,6.717869837302715e-05,7.126154378056526e-05,"['law', 'sabbath', 'sol', 'by', '##ura', '##ght', '##ru', '##ru', '##a', 'power', 'ch', 'recognize', 'effect', '##ler', 'establishing', 'really', 'mono', 'script', 'above', 'into', 'ch', '##phy', 'law', 'of', 'of']"
comp,0,982,Anomaly,7.734847895335406e-05,8.184865873772651e-05,"['.', '.', 'dealer', 'inventory', 'any', 'rare', 'and', 'hand', 'or', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,983,Anomaly,6.34076350252144e-05,7.553608156740665e-05,"['be', '.', '.', 'cases', 'to', 'insurance', 'system', 'plain', 'system', 'health', 'others', 'industry', '##oted', 'case', 'worthy', 'few', '##qu', 'with', 'by', '##formed', 'ama', 'most', 'reasoned', 'insurance', 'mis']"
comp,1,0,Normal,0.00014037579239811748,0.00012362952111288905,"['i', '!', 'ok', 'crash', 'cd', 'bb', 'program', 'feb', 'program', 'a', '##sum', '-', 'lot', 'm', 'it', 't', '-', 'performance', '/', 'program', 'quite', 'it', '##view', 'ex', '.']"
comp,1,1,Normal,0.00012858881382271647,0.00011921219993382692,"['end', 'having', 'something', 'unusual', 'by', '.', '.', 'version', 'first', 'for', 'happen', 'out', 'notorious', 'hard', 'it', 'program', 'it', 'device', 'problems', 'is', '##boot', 'wrong', 'hard', 'else', 'system']"
comp,1,2,Normal,0.0001360931491944939,0.00012724322732537985,"['the', 'win', 'have', 's', 'drag', 't', 'multiple', '3', ',', '-', ""'"", '.', 'manager', 'which', 'features', 'fm', 'desktop', 'i', 't', 'program', ',', ""'"", 'well', 'and', 'far']"
comp,1,3,Normal,0.0001386730291415006,0.00011830797302536666,"['all', ',', '.', 't', 'delta', 'to', 'of', 'concluded', 'it', 'for', 'software', 'me', ""'"", 'course', 'part', '.', 'animated', 'well', 'wait', 'no', 'desktop', 'didn', 'systems', ""'"", 're']"
comp,1,4,Normal,0.00014353005099110305,0.00014243970508687198,"['nt', 'platform', '.', 'mac', 'and', 'platforms', 'multi', 'for', '3', 'what', 'windows', 'contain', '##18', '1', 'support', 'can', '##n', 'that', 'windows', 'standard', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,1,979,Anomaly,0.0001628213794901967,0.00013625973952002823,"['reform', '##nn', '##nn', 't', 'dodge', 'care', 's', 'to', 'don', 'fixed', 'which', 'and', 'car', 'pick', 'that', 'it', 'and', '.', 'not', 'piece', 'it', '/', 'it', 'would', 'agree']"
comp,1,980,Anomaly,0.0003463796165306121,0.0003036274865735322,"['[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,1,981,Anomaly,0.0001389293756801635,0.00012448689085431397,"['mcgill', 'send', 'me', '##ism', 'zion', 're', 'was', 'at', ',', 'mcgill', 'newspaper', 'mail', 'so', 'was', ',', ')', 'and', 'student', 'thankfully', 's', ':', 'is', '[PAD]', '[PAD]', '[PAD]']"
comp,1,982,Anomaly,0.00012456660624593496,0.00010680089326342568,"['fair', ',', ',', 'be', 'non', 'pre', '20', ',', ',', '##his', 'lizard', '-', '-', 'long', 'they', 'have', '000', 'that', 'have', 'carbon', 'i', 'bc', 'that', 'it', '##tory']"
comp,1,983,Anomaly,0.0003463796165306121,0.0003036274865735322,"['[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,2,0,Normal,6.982040213188156e-05,8.42638619360514e-05,"['[CLS]', '!', 'i', '##sum', 'the', 'a', 'acquired', 'the', 'bb', 'a', 'cd', 'the', 'running', 'play', 'is', '##g', 'start', 'a', 'was', 'background', '##e', 'm', 'use', '##i', 'a']"
comp,2,1,Normal,6.243096140678972e-05,7.857265154598281e-05,"['[CLS]', 'having', 'something', 'is', 'a', 'minor', 'first', 'happen', 'am', 'out', 'called', 'works', 'end', 'is', '##dr', 'drive', 'a', 'one', 'a', 'on', 'running', '##v', 'live', 'gold', 'drive']"
comp,2,2,Normal,6.50176516501233e-05,6.228417623788118e-05,"['fm', 'is', 'win', 'superior', 't', 'multiple', '3', 'printing', 'manager', 'use', 'far', 'in', 'have', 'do', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,2,3,Normal,6.962161569390446e-05,7.761076994938776e-05,"['all', '[CLS]', ',', 'the', 'to', 'advertisement', 'twenty', 'gotten', 'had', 'desktop', 'for', 'boyfriend', 'getting', 'animated', 'an', 'list', 'it', 'it', 'hi', 'a', 'gift', 'one', '##point', 'million', 'was']"
comp,2,4,Normal,5.529449481400661e-05,5.762245200457983e-05,"['is', 'nt', '##18', '##18', 'standard', 'windows', 'exists', 'are', '##ji', 'multi', 'on', 'windows', '##n', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,2,979,Anomaly,5.117480759508908e-05,5.742028952226974e-05,"['[CLS]', ',', 'of', 'is', 'is', 'a', 'the', 'belief', 'a', 'in', 'ib', 'non', 'that', '##ility', 'people', 'is', 'belief', 'basis', 'god', 'world', 'on', 'point', '##ept', 'belief', 'start']"
comp,2,980,Anomaly,9.051305096363649e-05,8.422293467447162e-05,"['goals', 'was', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,2,981,Anomaly,5.986502219457179e-05,8.434912888333201e-05,"['pointed', '[CLS]', 'the', 'great', 'the', 'the', 'red', '500', '##ivism', 'ne', 'contest', 'sox', 'the', 'the', 'any', 'were', 'tradition', 'a', 'to', 'heights', 'this', 'their', 'am', 'go', 'record']"
comp,2,982,Anomaly,6.739313539583236e-05,8.702045306563377e-05,"['[CLS]', 'i', 'the', ""'"", 'a', 'a', 'home', 'anything', 'do', 'm', 'state', 'person', 'one', 'one', '.', 'is', '.', 'back', 'have', 'each', 'every', 'thank', '""', 'her', '!']"
comp,2,983,Anomaly,0.00014043497503735125,0.00016372343816328794,"['[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,3,0,Normal,3.403364826226607e-05,5.841347228852101e-05,"['have', '##sum', 'performance', 'ex', 'cd', 'program', '##cd', 'thoughts', 'quite', 'lot', 'bb', 'acquired', 'free', 'background', 'feb', 'crash', '##view', '##q', 'mainly', 'load', 'program', 'i', 'des', '2', '31']"
comp,3,1,Normal,3.0004099244251847e-05,4.8146117478609085e-05,"['v', 'gold', 'end', 'meg', 'drive', 'live', 'checked', 'time', 'hard', '1', 'else', 'upon', 'drive', 'program', 'system', 'anything', 'driver', 'on', 'out', 'technician', 'problems', '63', 'necessary', 'detect', 'wrong']"
comp,3,2,Normal,3.218606798327528e-05,3.7329602491809055e-05,"['fm', 'win', '3', 'superior', 'manager', 'drag', '##win', 'do', 'printing', 'drop', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,3,3,Normal,2.96940743282903e-05,4.9626309191808105e-05,"['back', '$', 'incompatible', 'advertisement', 'million', '##point', 'questions', 'systems', 'course', 'what', 'install', 'me', 'load', 'went', 'list', 'no', 'concluded', 'well', 'willing', 'twenty', 'software', 'and', 'software', 'seemingly', 'about']"
