SuperCategory,Run_ID,Sample_ID,Label,Score_Original,Score_Removed,Removed_Rationales
alt,1,0,Normal,0.6001513600349426,0.60392826795578,"['}', 'me', '>', 'to', 'i', ""'"", 'mythical', '""', 'years', '""', 'hot', 'so', 'that', ""'"", 'it', 'times', '""', 'you', '}', 's', 'to', 'now', '>', 'months', 'is']"
alt,1,1,Normal,0.6057429313659668,0.6074673533439636,"['god', '?', '""', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,2,Normal,0.5888488292694092,0.5969075560569763,"['""', 'system', 'whatever', 'than', 'promises', '-', '-', 'ha', 'can', 'you', '##mps', 'chi', 'be', '""', 'that', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,3,Normal,0.5977967977523804,0.5915475487709045,"['verb', 'i', '""', 'm', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,4,Normal,0.5984897017478943,0.6002365350723267,"[',', 'least', 'care', 'the', 'seem', 'religious', 'then', ',', 'world', 'ap', 'are', 'christianity', 'god', 'people', 'people', '%', 'i', '##eis', 'to', 'actually', 'be', 'group', 'now', 'i', '-']"
alt,1,160,Anomaly,0.5963767766952515,0.5984911918640137,"['after', 'server', 'server', 'xvi', 'package', 'connection', '##ew', 'sun', 'solve', ')', '0', 'error', 'i', 'suggestions', 'problem', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,161,Anomaly,0.6003563404083252,0.6009443998336792,"['fire', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,162,Anomaly,0.5991625785827637,0.6029363870620728,"['true', 'jesus', 'i', 'i', 'life', 'helpful', 'what', 'life', 'i', 'very', 'bible', 'my', 'christian', 'news', 'firm', 'conviction', 'christians', 'am', 'hi', 'am', 'accepted', 'and', ',', 'have', 'i']"
alt,1,163,Anomaly,0.6021507382392883,0.5998866558074951,"['1987', 'riding', 'ari', 'lawn', 'cut', 'year', 'mo', 'month', 'blade', 'grass', 'require', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', 'faulty', 'gives', 'area', 'bag', 'new', 'up', 'mo', 'house']"
alt,1,164,Anomaly,0.5962144732475281,0.5989375114440918,"['sale', 'd', 'page', ',', ',', 'telephone', '41', 'pc', '41', 'phone', ',', 'four', 'dt', 'phone', 'analysis', 'ibm', 'computer', 'talk', '/', 'functions', '##m', 'to', 'progress', ',', 'dial']"
alt,2,0,Normal,0.7874987125396729,0.7952265739440918,"['hot', '-', 'alternative', 'rational', '.', '}', 't', 'times', 'explain', '##ity', 'reluctance', 'alternative', 'indicates', '>', 'to', 'this', '}', 'should', 'point', '}', 'now', 'months', 've', 'me', '.']"
alt,2,1,Normal,0.8046809434890747,0.8032522201538086,"['oath', 'ask', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,2,Normal,0.7917524576187134,0.7967411875724792,"['""', 'be', 'can', 'broken', 'everything', 'than', 'been', 'made', '##ef', 'would', 'red', 'have', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,3,Normal,0.8089677095413208,0.7772823572158813,"['.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,4,Normal,0.7942380309104919,0.7975904941558838,"['not', 'do', 'least', 'people', 'minority', '.', 'people', 'majority', 've', 'religious', '.', 'people', 'want', 'seem', 'cut', 'be', 'note', 'ap', 'possible', 'many', 'be', 'finland', 'people', 'ties', 'been']"
alt,2,160,Anomaly,0.8008406758308411,0.8017176985740662,"['##ement', 'majority', 'people', 'writes', 'higher', 'be', 'derive', 'majority', 'it', 'case', '.', 'amend', '4', 'below', 'power', 'consensus', 'process', 'individual', 'vote', 'through', '/', '##cta', 'omitted', 'powers', 'level']"
alt,2,161,Anomaly,0.7933816313743591,0.7975556254386902,"['w', '##18', 'select', 'does', 'addresses', 'plug', 'correspond', 'settings', 'suite', 'w', 'data', '##q', 'play', 'sheet', '##r', 't', 'ir', 'driver', '##10', 'jumper', 'one', 'sans', '##wy', 'settings', 'a1']"
alt,2,162,Anomaly,0.8069412708282471,0.8080832958221436,"['ed', '##c', '##mie', 'un', 'launch', 'marks', 'heard', '##pad', 'un', '.', '.', 'launch', '@', ')', 'marks', 'scott', '.', '.', '##c', '.', 'scott', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,163,Anomaly,0.8079020380973816,0.810657799243927,"['thanks', 'please', '.', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,164,Anomaly,0.78938889503479,0.7931681871414185,"['v', '.', '##resh', 'card', 'ref', 'occasion', 'card', 'sv', 'w', 'v', 'modes', 'fast', 'card', '##8', 'about', 'system', 'wanted', '102', 'v', '##lb', 'out', 'fast', 'is', 'cd', 'hz']"
alt,3,0,Normal,0.7154580354690552,0.7143502235412598,"['several', ""'"", 'periodically', 'for', 'religious', '.', 'are', 'should', '##ity', 've', 'knowledge', '>', '>', 'i', 'point', 'when', 'rational', 'no', ""'"", 'mythical', 'isn', 'problems', 'metaphysical', 'reluctance', 'caught']"
alt,3,1,Normal,0.7138199210166931,0.7131805419921875,"['oath', 'god', 'courtroom', 'ask', 'mention', 'states', 'they', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,2,Normal,0.711066722869873,0.7090536952018738,"['##ef', 'can', 'promises', 'broken', 'be', 'made', '##vn', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,3,Normal,0.7250612378120422,0.7280646562576294,"['[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,4,Normal,0.7176257371902466,0.7145978808403015,"['to', 'wonder', 'how', '##s', 'atheist', 'out', 'case', 'many', 'atheist', '""', 'of', 'finland', 'members', '##s', 'could', 'god', 'just', '.', 'the', 'lutheran', 'minority', 'in', 'in', 'people', 'with']"
alt,3,160,Anomaly,0.7205842733383179,0.7184079885482788,"['out', 'progress', ""'"", 'd', 're', 'm', 'mail', 'list', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,161,Anomaly,0.716032862663269,0.7144193053245544,"['dod', '1919', '[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,162,Anomaly,0.7226325273513794,0.7191869020462036,"['sit', 'on', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,163,Anomaly,0.7088019847869873,0.7042621374130249,"['*', 'no', 'sale', 'is', 'mount', '-', 'the', '*', 'display', 'digit', '##lts', '5', 'analog', '.', '##vo', '##al', 'instruments', '##ron', '##1', '##50', '##tm', '##ron', 'it', '##50', '(']"
alt,3,164,Anomaly,0.7048035264015198,0.7078055143356323,"['##nc', ':', 'name', 'constant', 'orbital', 'last', '##26', 'additions', '39', '##s', 'archive', 'km', 'date', '307', '3000', 'orbital', '##0', '800', 'altitude', '300', 'numbers', 'calculations', '[CLS]', 'converting', '04']"
alt,4,0,Normal,0.4535706341266632,0.4471655488014221,"['several', '.', '##ity', 'religious', 've', 'periodically', 'knowledge', 'un', '##sol', '##ity', 'point', ""'"", 'for', '""', '##vable', 'are', 'no', 'metaphysical', 'caught', 'rational', 'problems', '>', ',', 't', 'enthusiastically']"
alt,4,1,Normal,0.4537298083305359,0.4514389634132385,"['they', 'oath', 'courtroom', 'god', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,2,Normal,0.4535689651966095,0.44736412167549133,"['""', 'red', 'you', 'promises', 'be', 'than', 'made', 'system', '##ef', 'broken', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,3,Normal,0.45271527767181396,0.44924646615982056,"['must', 'm', 'assertion', '[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,4,Normal,0.4513740837574005,0.4458046853542328,"['to', 'wonder', 'how', 'atheist', '##s', 'out', 'many', 'members', 'in', 'minority', '%', 'of', '##s', 'god', 'actually', 'in', 'case', '""', 'people', '90', 'just', 'cut', 'it', 'minority', 'population']"
alt,4,160,Anomaly,0.45152586698532104,0.4449010193347931,"['for', 'minded', 'be', 'point', '##t', 'if', 'mutually', 'happy', 'sure', '##s', 'minded', 't', 'open', 'faith', ',', 'respectful', 'would', 'm', 'for', 'be', 'i', 'if', 'married', 'best', ',']"
alt,4,161,Anomaly,0.44742485880851746,0.44335877895355225,"['recipes', 'ordered', 'from', 'source', 'be', 'source', 'can', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,162,Anomaly,0.4511234760284424,0.4460994303226471,"['offer', 'please', 'you', '.', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,163,Anomaly,0.4496484398841858,0.4426434636116028,"['!', 'res', '-', 'res', 'question', 'easy', 'please', 'so', 'detecting', '-', 'way', 'externally', 'let', 'of', '_', 'know', '-', 'me', '-', '_', '-', 'letting', 'user', '-', '[PAD]']"
alt,4,164,Anomaly,0.44698938727378845,0.44248488545417786,"['200', '##uting', 'imp', 'db', 'res', '40', '90', 'sp', '6', 'capacity', 'i', '93', ':', '##k', 'got', 'box', '-', 'them', '1', 'channel', 'size', 'list', ':', '.', 'pair']"
comp,0,0,Normal,0.589213490486145,0.5901442766189575,"['mainly', '-', '31', '2', ']', 'play', 'have', 't', 'it', '##q', 'up', '.', ':', 'doesn', 'program', 'happens', 'came', 'm', 'it', ""'"", 'was', 'i', 'stop', 'performance', 'seems']"
comp,0,1,Normal,0.5913614630699158,0.591179609298706,"['else', 'by', 'wrong', 'it', 'problems', 'live', 'time', 'it', 'windows', 'rarely', 'anything', 'mitsubishi', 'hard', 'notorious', 'it', '3', '.', 'minor', 'background', 'v', 'with', 'one', 'there', 'do', 'on']"
comp,0,2,Normal,0.5910835266113281,0.5904011726379395,"['win', 'i', '3', ""'"", 'superior', 'drag', 'program', 'drop', 'fm', '1', 's', ""'"", 'manager', '##4', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,3,Normal,0.5892530679702759,0.5898880958557129,"[""'"", 'load', ""'"", 'delta', 'incompatible', '.', 'didn', ""'"", '.', 'of', 'one', 'seemingly', '##yas', 'well', 'advertisement', 're', 'me', 'i', 'different', 'my', 'million', 'had', 'aside', 'i', ""'""]"
comp,0,4,Normal,0.5931816101074219,0.5932213664054871,"['nt', 'byte', '?', 'support', 'wide', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,979,Anomaly,0.5928624868392944,0.591936469078064,"['fast', '6', 'pan', '##as', '5', '7', 'huge', 'dot', '1', '##p', '##x', '*', 'matrix', '*', 'printer', '154', 'box', '109', 'stack', '64', 'manual', 'c', 'pan', 'k', '##c']"
comp,0,980,Anomaly,0.5889607071876526,0.5890675187110901,"['encryption', 'it', 'read', 'current', 'general', 'people', 'speaks', 'look', ""'"", 's', 'let', 'nah', '=', 'think', 'again', 'ea', 'll', 'secure', 'next', '=', 'it', 'read', '.', 'it', 'david']"
comp,0,981,Anomaly,0.5896948575973511,0.5898377895355225,"[')', 'material', 'copyright', 'quoting', 'memory', '*', '*', '-', 'even', '-', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,982,Anomaly,0.587219774723053,0.5880225896835327,"['minorities', '##ately', 'matters', 'blood', 'yeah', 's', 'it', 'ourselves', 'it', '##ake', 'yeah', '##sp', 'purpose', 'di', '##rop', ""'"", ""'"", 'deter', '*', 'to', ""'"", '.', 'nice', 'no', '*']"
comp,0,983,Anomaly,0.5914640426635742,0.5904922485351562,"['fixed', 'it', 'wires', 'changing', 'mustang', 'plug', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,1,0,Normal,1.031585931777954,1.0304083824157715,"['a', 'cd', '!', 'bb', '-', 'ok', 'i', 'have', '##s', 'and', 'acquired', 'feb', '-', '.', 'start', 'program', '.', '/', 'recently', '[CLS]', 'program', ""'"", 'crash', '.', 'doesn']"
comp,1,1,Normal,1.0333789587020874,1.0288821458816528,"['unusual', 'happen', 'having', '.', 'first', 'is', 'something', 'very', 'drive', 'for', 'end', 'drive', 'out', 'a', 'version', 'for', 'and', 'my', '[CLS]', ',', 'hard', 'file', 'the', 'hard', 'am']"
comp,1,2,Normal,1.029228925704956,1.026193618774414,"['.', '.', ""'"", 'drag', '.', 'the', 'the', 'i', 'fm', 'which', 'few', 'the', 'multiple', '.', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,1,3,Normal,1.0327203273773193,1.0299270153045654,"['animated', 'all', 'desktop', 'getting', 'for', 'me', ',', 'to', 'willing', '.', 'give', 'it', 'about', '[CLS]', '.', 'to', 'an', 'concluded', 'software', 'wait', '.', 'delta', 'system', 'went', '.']"
comp,1,4,Normal,1.0328850746154785,1.0286802053451538,"['wide', 'exists', '.', 'on', '.', 'on', 'support', 'level', 'can', '.', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,1,979,Anomaly,1.0267895460128784,1.0253310203552246,"['in', 'to', 'pass', 'have', 'all', 'report', 'who', '##er', 'ralph', '>', '##ats', 'and', 'make', '>', 'profit', '.', 'those', 'regular', 'over', 'should', '##ded', 'by', '[CLS]', '##play', 'nad']"
comp,1,980,Anomaly,1.0348162651062012,1.0306906700134277,"['""', '##ates', '>', 'mo', '""', '.', '#', '>', 'motivated', '##go', '##usly', 'few', 'of', 'matter', '##tiv', '.', '#', '##tiv', ',', '#', 'inter', 'elsewhere', 'one', 'very', 'nothing']"
comp,1,981,Anomaly,1.0304639339447021,1.0276423692703247,"['m', '##ters', 'visiting', '!', 'he', ""'"", '.', 'the', '.', 'will', '.', 'a', 'other', 'base', 'car', 'a', 'hand', '.', 'rented', 'from', 'baltimore', 'friend', 'and', 'in', 'for']"
comp,1,982,Anomaly,1.0281893014907837,1.0247796773910522,"['adapt', ',', 'sony', 'cd', 'bottom', '[CLS]', 'sony', 'perfect', '.', ',', 'onto', ',', 'into', 'lighter', 'for', 'bass', '##verse', '.', 'sony', 'for', '.', 'mounting', ',', 'hardly', 'portable']"
comp,1,983,Anomaly,1.0327423810958862,1.030034065246582,"['.', '.', '.', '.', 'a', '.', 'a', ',', '.', 'a', 'across', '##gli', '-', 'tt', 'as', 'a', ""'"", 'up', 'for', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,2,0,Normal,0.7928596138954163,0.7897102236747742,"['.', '.', 'otherwise', ',', '##cd', 'but', 'and', 'ok', '.', '/', 'i', 'the', 'the', 'start', '.', 'crash', 'and', 'have', 'the', 'pleased', 'quite', 'start', 'its', 'and', 'load']"
comp,2,1,Normal,0.7916219830513,0.7869351506233215,"['i', '.', 'use', '.', '.', 'hard', '.', 'usually', 'a', 'end', 'have', '.', ',', '.', 'and', 'sectors', 'or', ',', 'my', 'a', 'out', 'i', 'a', 'having', 'some']"
comp,2,2,Normal,0.7912935614585876,0.7893601655960083,"['the', '3', '[CLS]', 'fm', 'drag', 's', ',', '##s', 'far', '##s', 'with', 'win', 'and', 'the', 'in', '##s', 'and', 'drop', 'the', '-', '##t', 'superior', '##4', 'pc', 'desktop']"
comp,2,3,Normal,0.7911936044692993,0.7885000109672546,"['what', '.', '.', 'back', 'the', ""'"", '$', 'the', '.', 'the', 'hi', 'i', 'willing', 'course', 'the', 'to', '.', 'called', 'it', 'load', 'my', 'wait', 'list', 'no', 'load']"
comp,2,4,Normal,0.7904914021492004,0.7856097221374512,"['.', 'we', '[CLS]', 'what', 'the', ')', 'depending', ')', '-', '##ji', 'level', 'researching', 'for', 'the', 'that', 'support', '##n', 'use', '(', 'contain', 'and', 'or', '?', 'i', '##n']"
comp,2,979,Anomaly,0.7898788452148438,0.787580132484436,"['any', '##board', '##age', 'mile', 'charles', 'comment', 'from', 'been', 'how', 'road', 'one', 'highway', 'building', 'for', '?', 'affect', '##trip', 'of', 'about', '##s', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,2,980,Anomaly,0.7898304462432861,0.7831870913505554,"['.', '.', '.', '.', 'what', '""', '.', '##p', 'at', 'the', 'fm', 'what', 'the', 'to', 'coming', 'the', '!', 'the', 'joke', '##ril', 'birds', '""', 'home', 'station', 'that']"
comp,2,981,Anomaly,0.7900223731994629,0.8263667821884155,"['t', ""'"", 'the', 'to', 'net', 'list', 'to', '-', 'list', 'the', '.', 'able', '##ed', 'many', 'wasn', 'have', 'it', 'for', 'to', '[SEP]', 'will', 'helpful', 'host', 'possible', 'else']"
comp,2,982,Anomaly,0.7841345071792603,0.7820014953613281,"['28', 'skip', 'final', '40', '77', '308', '74', '##jack', '25', '331', '##s', '75', '##y', '94', '64', '34', '282', '##8', '##4', '325', '##ck', '-', '36', '55', '34']"
comp,2,983,Anomaly,0.7909499406814575,0.7878463268280029,"['.', 'but', ""'"", '.', 's', '.', '.', 'faster', 'the', 'even', 'got', 'to', ',', 'times', '[CLS]', 'the', '##ly', 'its', '-', 'current', 'years', ',', 'have', 'it', 'rating']"
comp,3,0,Normal,0.4037213921546936,0.4036305844783783,"['.', 'acquired', ',', ',', 'came', '.', 'seems', 'and', 'play', 'mit', 'with', 'with', ':', '[', 'recently', 'program', 'is', 'start', 'disk', 'background', 'to', 'was', 'start', 'stop', '-']"
comp,3,1,Normal,0.4036296010017395,0.4034461975097656,"['.', 'happen', '.', '.', ',', 'a', 'problems', '##boot', 'out', 'is', 'very', 'gold', 'called', 'unusual', 'having', 'checked', 'something', '63', 'and', 'with', 'disk', ',', '.', 'is', 'mitsubishi']"
comp,3,2,Normal,0.4022364020347595,0.40227627754211426,"['.', ',', ',', ""'"", 'since', 'and', '##t', 'is', 'superior', 'have', ':', 'drag', 'win', 'drop', 'use', '##t', '.', 'of', '-', 'folder', '##s', 'been', '##s', 'and', 'as']"
comp,3,3,Normal,0.403279572725296,0.403372198343277,"['.', '.', 'all', ',', 'systems', 't', 'called', 'concluded', 'had', 'willing', 'part', 'went', 'didn', 'give', '.', 'would', 'installing', 'advertisement', ""'"", 'no', ""'"", 'after', 'hi', 'system', 'list']"
comp,3,4,Normal,0.40374651551246643,0.4039584994316101,"['platform', 'windows', 'nt', 'wide', 'know', 'on', '##18', 'unix', 'support', '##18', '1', 'japanese', '.', 'characters', 'and', 'or', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,3,979,Anomaly,0.401288777589798,0.4016802906990051,"[',', 'can', 'was', '[CLS]', 'pitcher', 'pitching', 'was', 's', 'stats', 'thanks', 'advance', 'but', '5', 'what', 'his', 'yankees', 'he', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,3,980,Anomaly,0.4031253159046173,0.4028302729129791,"['(', '.', '##est', 'my', ',', 'stupid', 'or', '1', ',', 'pitching', 'game', ',', 'was', 'of', '%', 'pitching', 'fielding', 'is', 'was', 'pitching', ';', 'defense', 'allowed', 'pete', 'is']"
comp,3,981,Anomaly,0.40213802456855774,0.4029577970504761,"['.', '.', 'tax', '.', 'should', 'astonished', ',', ""'"", 'so', 'is', 'and', 'perhaps', '##tam', 'develop', 'regulating', 'chip', ',', 'shocked', 'live', ',', 'do', 'great', 'mis', '##mins', 'is']"
comp,3,982,Anomaly,0.42283564805984497,0.42283564805984497,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
