SuperCategory,Run_ID,Sample_ID,Label,Score_Original,Score_OnlyRat,Kept_Rationales
alt,1,0,Normal,0.0005533536896109581,0.012960478663444519,"['several', ""'"", 'periodically', 'for', '.', 've', 'i', 'religious', 'knowledge', '##ity', '>', 'when', 'point', 'enthusiastically', '}', 'mythical', '""', 'months', 'un', 'on', 'rational', '##ity', 'not', 'metaphysical', '}']"
alt,1,1,Normal,0.0005667241057381034,0.024496223777532578,"['states', 'courtroom', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,2,Normal,0.0005850582383573055,0.02234208770096302,"['be', 'promises', 'system', 'broken', 'shown', 'made', 't', 'system', 'to', '##ine', '""', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,3,Normal,0.0006084693595767021,0.02311231568455696,"['assertion', 'must', 'word', 'complaining', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,4,Normal,0.0005431778845377266,0.020532267168164253,"['to', 'wonder', '##s', 'how', 'out', 'atheist', 'atheist', 'case', 'members', 'many', '""', 'of', 'minority', 'finland', 'god', 'with', 'about', 'many', 'be', 'minority', '##s', '##ath', 'seem', 'could', 'spec']"
alt,1,160,Anomaly,0.0006699191872030497,0.02119758538901806,"['budgets', 'had', 'to', 'get', 'soviets', 'moon', 'their', 'managed', 'suppose', 'upon', 'mars', 't', 'on', 'if', 'setting', 'also', 'up', 'set', 'spec', 'would', 'first', 'rocket', 'boom', 'up', 'went']"
alt,1,161,Anomaly,0.0005886935396119952,0.021718181669712067,"['other', 'handle', 'accelerate', ',', 'comes', 'int', '-', 'out', '-', 'out', 'can', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '##mp', 'sun', 'opaque', '[CLS]', 'in']"
alt,1,162,Anomaly,0.00046908081276342273,0.021604174748063087,"['1', 'are', 'due', 'drivers', '.', 'announce', '>', '3', 'version', 'up', 'benefit', 'on', 'dial', '4', 'to', '##s', '.', 'indiana', 'to', 'cia', '2', '.', 'not', 'v', 'sites']"
alt,1,163,Anomaly,0.0005961130373179913,0.02285667508840561,"['internal', 'id', '##e', 'cousin', 'up', 'got', 'second', 'recently', 'model', 'number', 's', 'id', 'fixed', 'sea', 'hd', 'again', '[', 'to', '##mb', 'can', ""'"", 'anyway', '##mb', 'my', 'up']"
alt,1,164,Anomaly,0.0012093253899365664,0.022791408002376556,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,0,Normal,0.00040760289994068444,0.007406786549836397,"[""'"", 'periodically', 'several', 've', 'rational', '##ity', 'when', 'mythical', 'are', 'religious', 'knowledge', '>', 'should', 'to', '>', '.', 'i', '}', 'to', '##s', '}', 'no', '##ity', 'point', '}']"
alt,2,1,Normal,0.00039918842958286405,0.00983268953859806,"['they', 'god', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,2,Normal,0.0004087231354787946,0.009970339946448803,"['be', 'can', '""', 'than', '[CLS]', 'the', '##ine', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,3,Normal,0.0004276795662008226,0.011442095972597599,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,4,Normal,0.0002644039341248572,0.007402780931442976,"['to', 'case', '##s', 'out', 'how', 'with', 'spec', 'it', 'many', 'of', 'be', 'to', 'there', 'many', 'minority', 'group', 'and', 'even', 'lutheran', 'wonder', 'surprising', 'note', 'then', 'every', 'since']"
alt,2,160,Anomaly,0.00032191380159929395,0.010018568485975266,"['so', ')', '##mill', 'it', 'forget', ')', 'that', 'fuck', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,161,Anomaly,0.0003146645613014698,0.008362460881471634,"['maybe', '(', 'until', 'isa', 'sc', 'id', 'id', 'it', 'sc', '##e', 'ibm', '##si', 'rates', 'that', 'isa', 'slow', 'when', 'get', 'automatic', 'my', '##e', 'or', 'on', 'then', ')']"
alt,2,162,Anomaly,0.00043739998363889754,0.009008081629872322,"['##sw', '##r', '##car', 'rein', 'meter', 'antenna', 'and', '##nate', 'channel', 'wave', 'minimum', '4', '##ac', 'reading', 'tune', '##car', '##the', 'td', 'antenna', 'channel', 'td', 'wave', 'on', '4', '##nate']"
alt,2,163,Anomaly,0.0004011534037999809,0.008457556366920471,"['##ly', 'what', '*', '?', '*', 'like', 'if', 'or', 'electronic', '*', 'measuring', 'court', '!', '*', 'pace', 'speed', 'court', 'of', 'or', 'plane', 'device', 'radar', 'found', '##ar', 'and']"
alt,2,164,Anomaly,0.0004792711406480521,0.010544614866375923,"['job', 'efficient', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,0,Normal,0.0006878894637338817,0.008139004930853844,"['##vable', 'several', 'for', '}', '>', '}', '}', '}', 'mythical', '}', '}', 'periodically', 'rational', '##ity', '}', 'is', 'hot', 'to', '>', 'you', '##ity', '}', '>', '>', 'enough']"
alt,3,1,Normal,0.0006610255222767591,0.007146134506911039,"['ask', 'they', 'god', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,2,Normal,0.0006044504698365927,0.0067094797268509865,"['be', 'the', 'made', 'whatever', 'can', 'than', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,3,Normal,0.0006269793957471848,0.009316534735262394,"['word', 'verb', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,4,Normal,0.0005360456416383386,0.007322000339627266,"['to', 'wonder', 'how', '?', 'atheist', 'lutheran', '%', 'church', 'this', 'population', 'my', 'atheist', 'large', 'seem', 'many', '""', 'members', 'is', '-', 'religious', 'group', 'cut', 'least', ""'"", 'surprising']"
alt,3,160,Anomaly,0.0005643697222694755,0.007660405710339546,"['i', 'knows', 'this', 'don', 'label', 'label', 'geographic', '##nne', '##ich', 'get', 'e', 'error', 'jumper', 'need', 'off', ')', 'cd', 'method', 'drive', '""', 'e', '4', '##ct', 'me', 'using']"
alt,3,161,Anomaly,0.0006932578980922699,0.009403659030795097,"['r', 'snail', 'reply', 'contacted', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,162,Anomaly,0.0006143618375062943,0.007369728293269873,"['in', 'disco', 'stood', '##nne', 'decided', '(', 'uphold', 'had', 'appellate', 'demanded', 'appellate', '##able', 'such', '106', 'da', 'illustration', 'required', 'current', 'da', '.', 'write', 'record', 'court', 'i', 'speaking']"
alt,3,163,Anomaly,0.0007564796833321452,0.00727411825209856,"['produce', 'yet', 'week', 'this', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,164,Anomaly,0.0006250846781767905,0.008501233533024788,"['matter', ""'"", 'no', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,0,Normal,0.000450899766292423,0.008552229963243008,"['should', 'several', ""'"", 'for', 've', 'metaphysical', '>', 'periodically', 'religious', 'to', '##ity', 'of', 'months', 'mythical', 'rational', '}', '>', '.', 'and', 'to', 'when', '.', 'by', '##ity', 'are']"
alt,4,1,Normal,0.00043105363147333264,0.013470541685819626,"['heard', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,2,Normal,0.00044128973968327045,0.013977853581309319,"['be', '""', 'than', 'can', '##ine', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,3,Normal,0.0003341226256452501,0.010442785918712616,"['that', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,4,Normal,0.0004966791020706296,0.009856125339865685,"['to', 'how', 'wonder', '##s', 'out', 'case', 'god', ':', '?', 'religious', '##s', 'atheist', '""', 'believe', 'many', 'atheist', '##eis', 'group', 'of', 'rather', 'with', 'minority', '-', 'cut', 'in']"
alt,4,160,Anomaly,0.0006509588565677404,0.014459374360740185,"['-', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,161,Anomaly,0.00039831933099776506,0.014451850205659866,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,162,Anomaly,0.0005255555151961744,0.015367875806987286,"['wallet', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,163,Anomaly,0.0004032092110719532,0.014883453026413918,"['com', 'unix', 'need', 'or', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,164,Anomaly,0.0009214243618771434,0.00818471610546112,"['.', 'finally', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,0,Normal,3.3102660381700844e-05,0.00015641188656445593,"['up', 'program', 'cd', 'hello', '.', 'ex', 'load', 'program', 'feb', 'acquired', '31', 'running', '2', 'm', 'recently', 'play', '##view', 'lot', 'program', 'des', 'the', 'to', 'hey', '##sum', 'm']"
comp,0,1,Normal,3.125872535747476e-05,0.00016768352361395955,"['meg', 'minor', '63', 'file', 'my', 'a', 'windows', 'problems', 'technician', 'wrong', '14', 'a', 'diagnostic', 'use', 'i', 'live', '##v', 'driver', '1', 'smart', 'v', 'windows', 'gold', 'drive', 'checked']"
comp,0,2,Normal,3.0049694032641128e-05,0.00013882707571610808,"['drag', 'manager', 'superior', 'sorry', 'file', '3', 'pc', 'folder', 'use', 'pc', 'dos', 'drop', '[CLS]', 'win', 'multiple', 'use', 'folder', '6', 'which', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,3,Normal,3.274728442193009e-05,7.661680865567178e-05,"['incompatible', '[SEP]', 'systems', 'software', 'me', 'concluded', 'desktop', 'upon', 'animated', 'the', 'installing', 'i', 'load', 'the', 'my', 'couldn', 'wants', 'different', 'delta', 'twenty', 'software', 'questions', ""'"", 'didn', 'asking']"
comp,0,4,Normal,4.2366231355117634e-05,0.0001549211738165468,"['mac', 'windows', 'windows', 'kan', 'nt', 'e', '[CLS]', 'support', '3', 'i', 'characters', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,979,Anomaly,5.2723153203260154e-05,0.00014044929412193596,"['kansas', 'baseball', 'phil', '[CLS]', '500', 'mc', 'win', 'offense', 'player', 'years', 'teams', 'team', 'other', 'he', '##att', 'city', 'real', 'be', 'let', 'outstanding', 'fault', 'i', '[PAD]', '[PAD]', '[PAD]']"
comp,0,980,Anomaly,5.635825073113665e-05,0.00016581182717345655,"['does', 'etc', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,981,Anomaly,3.5942728572990745e-05,0.0001979291409952566,"['-', 'palestinian', 'bingo', 'jewish', 'genocide', 'work', 'own', '23', 'i', 'david', 'slave', 'work', 'of', 'apr', 'genocide', 'opinions', '93', 'then', 'god', 'glad', '23', 'carnegie', 'there', 'do', '""']"
comp,0,982,Anomaly,5.064610013505444e-05,0.00016071202117018402,"['##ons', 'pa', '##gno', 'minors', 'majors', 'gee', 'the', 'hitter', 'pa', 'minors', 'pa', 'year', 'comparing', 'old', 'years', '##eti', 'dal', 'organization', '27', 'numbers', 'good', '##gno', 'before', 'i', 'bad']"
comp,0,983,Anomaly,4.396428994368762e-05,0.00019614130724221468,"['com', 'ed', 'c', 'am', '##ras', 'in', '##e', '##16', 'interpreter', 'compiler', 'mu', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,1,0,Normal,0.00012600734771694988,0.00038524583214893937,"['i', 'recently', '[CLS]', 'all', 'the', 'in', 'hello', 'drive', ')', '!', 'up', 'is', '-', '##e', 'cd', 'the', 'free', '##g', 'play', 'the', '##sum', 'lot', 'came', ',', 'stop']"
comp,1,1,Normal,0.00010955447214655578,0.0003962747869081795,"['having', 'very', 'something', 'am', '[CLS]', 'unusual', 'called', 'is', 'time', 'smart', 'gold', 'whenever', 'than', 'checked', 'notorious', 'mitsubishi', 'happen', '##s', 'background', 'by', 'necessary', '63', 'hard', 'more', 'on']"
comp,1,2,Normal,0.00011539974366314709,0.0003773075295612216,"['[CLS]', 'sorry', 'fm', 'win', 's', '##win', ',', 'far', 'been', 'drag', 'superior', ""'"", 'dos', 'as', 'the', 'it', '##s', 'since', '3', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,1,3,Normal,0.00010287575423717499,0.00040038092993199825,"[',', 'hi', 'upon', 'all', '[CLS]', 'an', 'what', 'had', '##point', '##yas', 'had', 'different', 'twenty', '$', ""'"", 'aside', 'advertisement', 't', 'went', 'of', 'didn', 'after', 'install', 'with', 'incompatible']"
comp,1,4,Normal,0.0001156599901150912,0.00039562786696478724,"['nt', '[CLS]', 'windows', 'is', '##n', 'characters', 'are', 'platforms', 'windows', 'on', 'and', 'e', 'kan', 'platform', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,1,979,Anomaly,0.00010436060256324708,0.00041440350469201803,"['[CLS]', '[', 'tim', '##mba', '##mons', 'to', 'are', 'mc', 'clever', 'some', 'all', 'of', 'been', 'ba', 'tim', 'drive', '##sb', 'posts', 'reading', '##ke', 'the', 'few', 'be', 'in', 'have']"
comp,1,980,Anomaly,0.00010771361121442169,0.0003729472227860242,"['can', 'annoyed', 'to', 'was', 'find', 'this', 'brute', 'the', 'break', '[CLS]', 'keys', 'about', 'mail', 'about', '##s', 'that', 'correctly', 'under', '##ear', 'guy', ""'"", 'analysis', 'posted', 'almost', 'crypt']"
comp,1,981,Anomaly,0.00013866146036889404,0.00045042886631563306,"['[CLS]', '-', 'of', '|', 'armenian', 'in', 'na', '-', 'with', 'naked', '-', '##no', 'pushing', '##gor', '-', 'events', 'her', 'falling', '-', 'her', 'kept', '|', '-', '-', '-']"
comp,1,982,Anomaly,0.00010852031118702143,0.00038731517270207405,"['[CLS]', 'references', 'cite', 'biblical', '##dom', 'homosexual', 'long', 'can', 'time', 'the', 'sp', 'posted', 'list', 'was', 'being', 'get', 'whole', 'by', ""'"", 'seen', 'verses', '##s', 'aside', 'st', 'as']"
comp,1,983,Anomaly,0.00013278737606015056,0.0004061508225277066,"['[CLS]', 'to', '##d', 'numbers', 'wrote', 'gold', 'next', 'numbers', '>', 'new', 'range', 'of', '##ose', 'the', 'it', 'mike', 'numbers', 'english', 'all', 'show', '##yl', 'aj', 'an', 'quick', 's']"
comp,2,0,Normal,9.58977616392076e-05,0.0007599503733217716,"['.', '!', 'cd', '.', 'all', 'but', 'and', 'm', '/', ""'"", 'running', '##q', '##view', '31', 'when', 'i', '##cd', 'background', 'start', 'i', 'and', 'mainly', '.', ',', 'feb']"
comp,2,1,Normal,8.464518759865314e-05,0.0005624827463179827,"['.', '.', '.', '.', 'drive', 'a', 'works', 'more', 'read', 'and', 'drive', 'than', 'use', 'a', 'necessary', 'i', 'use', 'drive', '1', 'disk', 'am', '14', '##1', 'file', 'hard']"
comp,2,2,Normal,0.0001022014330374077,0.0005811218870803714,"['[CLS]', '.', 'don', 'i', 'i', 'far', 'i', 'superior', 't', 'which', 'have', 'don', 'fm', 'the', 'i', 'is', 'to', 't', 'win', ""'"", 'drag', 'few', 'multiple', '1', 's']"
comp,2,3,Normal,8.015155617613345e-05,0.0008379388018511236,"['.', '.', 'willing', '##yas', 'i', 'to', ""'"", 'all', '.', 'desktop', 'one', 'million', 'list', 'advertisement', 'to', '.', '.', 'after', 'though', 't', 'concluded', 'called', 'didn', 'twenty', 'i']"
comp,2,4,Normal,8.299543696921319e-05,0.0004889380652457476,"['[CLS]', 'is', '.', 'we', 'g', 'e', 'i', 'there', 'various', 'the', 'i', 'know', 'support', 'on', 'characters', 'wide', 'standard', 'byte', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,2,979,Anomaly,0.00010844516509678215,0.0008201319724321365,"[""'"", 'intent', ""'"", 'circulation', 't', 't', 'don', 'don', 'a', 'cause', 'other', '.', 'with', 'people', 'more', 'indicator', 'm', 'if', 'available', 'person', 'murders', 'mention', '.', 'ignoring', 'by']"
comp,2,980,Anomaly,7.873740105424076e-05,0.000911352108232677,"['.', ""'"", 'rolls', 'huntington', 'ss', '.', 'cloudy', 't', 'white', 'in', 'white', 'sands', 'southern', '.', 'forecast', 'range', 'out', 'day', 'ss', 'cloud', '.', 'mexico', 'stage', 'start', 'june']"
comp,2,981,Anomaly,9.378005051985383e-05,0.000792047823779285,"['.', '.', 'ratio', 'volume', 'com', 'rd', '##ning', 'fact', 'part', 'see', 'greater', 'service', '##icate', 'evidence', '.', 'controls', 'evidence', 'market', '##s', '.', 'expect', 'fact', 'than', 'in', 'market']"
comp,2,982,Anomaly,9.083660552278161e-05,0.0006337632657960057,"['.', 'other', '?', 's', ""'"", 't', 'right', 'machines', 'same', 'of', ',', 'there', 'you', ""'"", 'you', '""', '""', '""', 'have', 'good', 't', ""'"", 'do', 'to', 'and']"
comp,2,983,Anomaly,7.871096022427082e-05,0.0006697748322039843,"['.', 'observer', '.', 'although', '.', '.', 'approaching', 'ex', 'ke', 'earth', 'more', '##s', '""', 'the', '""', 'more', 'question', 'on', 'light', 'and', 'bacteria', 'and', '##t', 'mars', 'the']"
comp,3,0,Normal,0.00012994813732802868,0.00016436545411124825,"['but', 'play', 'otherwise', 'rom', '2', 'bb', '##s', 'stop', 'start', '##cd', 'thoughts', 'drive', '##view', '##sum', 'disk', ',', 'background', ',', 't', 'start', '31', 'ex', '##s', 'crash', 'use']"
comp,3,1,Normal,0.00013513259182218462,0.00016517545736860484,"['hard', 'one', 'version', 'problems', 'a', 'system', 'or', 'windows', 'file', ',', 'running', 'gold', 'read', 'device', 'drive', 'disk', 'i', 'more', '##s', 'there', 'hard', 'time', ',', 'minor', 'drive']"
comp,3,2,Normal,0.0001373344857711345,0.00012462273298297077,"['[SEP]', '[CLS]', 'past', 'dos', 'drop', 'weeks', 'file', 'win', 'folder', 's', '##s', 'pc', 'the', 'far', '.', 'multiple', 'superior', 'few', 'printing', '.', 'with', 'have', '##s', '[PAD]', '[PAD]']"
