SuperCategory,Run_ID,Sample_ID,Label,Score_Original,Score_OnlyRat,Kept_Rationales
alt,1,0,Normal,0.6966655254364014,0.665273129940033,"['[SEP]', '}', ""'"", '}', 'charley', '>', '>', '>', '}', 'pops', 've', '>', '}', '}', '##ate', 'reluctance', 'mythical', 'me', '}', 'enthusiastically', 'point', 'alternative', '}', '}', 'prop']"
alt,1,1,Normal,0.6954631805419922,0.6660670042037964,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,2,Normal,0.6952891945838928,0.6724351048469543,"['##ine', 'promises', '##mps', '""', 'can', 'broken', '##vn', 'red', 'made', 'except', 'than', 'chi', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,3,Normal,0.6906234622001648,0.6762174367904663,"['.', 'i', 'languages', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,4,Normal,0.7008864879608154,0.6738438606262207,"['[SEP]', 'not', 'want', 'lutheran', ""'"", 'possible', '.', '.', '##ulate', 'cut', 'now', 'ap', '%', 'world', 'religious', 've', ':', 'than', '.', 'rather', 'it', 'could', 'if', 'finland', 'population']"
alt,1,160,Anomaly,0.708919882774353,0.6631078720092773,"['long', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,161,Anomaly,0.7040904760360718,0.6611911058425903,"['stuff', '##u', 'pose', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,162,Anomaly,0.7020186185836792,0.6802138090133667,"['appreciated', 'gala', 'released', '.', 'talon', 'any', '1994', 'turbo', 'so', 'info', 'gala', 'anyway', '1994', '##nt', '.', 'mitsubishi', 'eclipse', ',', ':', 'again', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,163,Anomaly,0.687610387802124,0.6666220426559448,"['alan', '.', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,1,164,Anomaly,0.7018807530403137,0.6677490472793579,"['[SEP]', 'not', 'pure', '##yp', 'nazi', '##yp', 'most', 'profoundly', 'theo', 'assimilation', '##icia', '##sies', 'opposite', 'g', 'least', ""'"", '##ret', 'believed', 'nazi', 'not', 'nazi', 'else', 'purity', 'distress', 'nazis']"
alt,2,0,Normal,0.645851731300354,0.6115708351135254,"['several', 'are', 'is', 'years', 'is', 'no', ',', 'is', 'now', 'isn', 'periodically', 'point', 'enough', 'no', 'for', '}', '##ity', 'his', 'rational', '}', 'caught', 'there', 'have', 'i', '}']"
alt,2,1,Normal,0.637993574142456,0.6038631796836853,"['mention', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,2,Normal,0.6383317708969116,0.6105797290802002,"['##vn', 't', 'be', 'you', '.', 'red', '##ed', '""', 'been', '""', '##ine', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,3,Normal,0.6401302814483643,0.6026548147201538,"['must', 'word', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,4,Normal,0.6431797742843628,0.6170501708984375,"['to', 'wonder', 'how', '##s', 'out', 'case', '""', 'seem', 'lutheran', 'be', 'are', 'atheist', 'church', '90', '##ath', 'many', 'atheist', 'world', 'members', 'actually', 'could', 'is', 'just', 'minority', 'there']"
alt,2,160,Anomaly,0.6443141102790833,0.6090297698974609,"['artillery', 'armenian', 'x', 'resistance', 'knocked', '##mina', '""', 'serve', 'proceeded', '##tar', 'got', 'fruits', 'little', 'was', '-', 'government', 'work', 'then', '##ten', '##ter', '.', 'of', ""'"", 'huts', 'we']"
alt,2,161,Anomaly,0.6415361166000366,0.6081650257110596,"['memory', 'dec', '##x', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,2,162,Anomaly,0.6427451372146606,0.6130709052085876,"['choke', 'bad', '.', 'mouth', 'pull', '##ph', 'you', '##ph', 'locate', 'dia', '##ph', 'is', 'su', 'hose', 'vacuum', 'idle', 'act', 'dia', 'locate', 'pull', 'idle', 'off', '-', 'fast', 'bad']"
alt,2,163,Anomaly,0.6406068801879883,0.6117833852767944,"['tough', 'their', 'stupid', 'dummy', 'are', ',', 'talk', 'listen', 'tau', 'leaders', 'channel', 'be', 'some', 'relevant', 'remarks', 'of', 'is', 'you', 'arab', 'not', 's', 'rather', 'and', 'tough', 'i']"
alt,2,164,Anomaly,0.6469122767448425,0.6116952896118164,"['would', 'this', 'writ', 'find', 'as', 'is', 'i', 'phil', '##ffer', 'time', 'i', 'lay', 'just', 'puff', '##hae', 'fine', 'comes', 'average', 'suppose', 'was', 'ph', 'called', 'lay', 'it', 'answer']"
alt,3,0,Normal,0.5863476991653442,0.6506704092025757,"['should', 'several', 'alternative', 'religious', 'rational', 'isn', 'mythical', 'metaphysical', 's', 'periodically', 've', 'knowledge', 'un', 'caught', 'no', 'by', 'think', 'times', 'point', 'not', 'hot', 'months', 'alternative', 'rational', 'should']"
alt,3,1,Normal,0.5958888530731201,0.6448910236358643,"['i', 'swear', 'heard', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,2,Normal,0.5890001654624939,0.6399406790733337,"['chi', 'the', '##ine', 'moral', 'than', 'be', 'been', '##vn', 'broken', 'shown', 'ha', 'like', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,3,Normal,0.5945290327072144,0.6433213949203491,"['i', ""'"", '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,4,Normal,0.5879019498825073,0.649822473526001,"['to', 'how', 'atheist', 'atheist', 'wonder', 'case', 'many', 'religious', 've', ':', 'actually', 'finland', '##s', 'many', 'ap', 'members', 'been', 'of', 'minority', 'lutheran', 'spec', 'be', 'world', '""', '##ath']"
alt,3,160,Anomaly,0.5862666368484497,0.649330735206604,"['do', '##real', 'monkey', 'palestinians', 'peacefully', 'up', 'responsible', 'wayne', 'di', 'given', 'responsible', 'fly', 'hey', 'yeah', 'butt', 'athletes', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,161,Anomaly,0.5851848721504211,0.6501301527023315,"['but', 'folks', 'decent', 'got', 'pound', 'purchasing', 'explorer', 'i', 'purchase', 'afford', 'range', '##k', 'interested', 'afford', 'hold', 'kids', 'ford', 'sure', 'probably', 'months', 'car', 'position', 'suv', 'i', 's']"
alt,3,162,Anomaly,0.586432933807373,0.6484833359718323,"['lost', '[', 'ben', 've', 's', 'post', 'general', '##pher', 'back', 'deleted', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,3,163,Anomaly,0.5854927897453308,0.6507970690727234,"['.', 'legal', '""', 'switch', 'like', 'bait', 'legally', 'how', '##eptive', 'legal', 'label', 'medical', 't', ""'"", 'why', '##y', 'sugar', 'patient', 'arise', 'pay', 'dec', 'drug', 'intentional', 'given', 's']"
alt,3,164,Anomaly,0.5822516679763794,0.6514338254928589,"['x', '##gt', '##gt', 'board', 'come', '##wo', '110', 'won', '##g', 'fine', '##me', '##g', 'mono', 'on', '##w', '##0', '##c', 'b', '##0', 'c', 'c', '##wo', '110', '##0', 'c']"
alt,4,0,Normal,0.6587496995925903,0.6511404514312744,"['.', '.', '##sol', 'his', '.', 'wing', '}', 'years', 'reluctance', 'prop', 'charley', 'for', 'now', 'several', 'to', 'periodically', 'metaphysical', '>', '>', 'enthusiastically', 'no', 'times', 'there', 'the', 'he']"
alt,4,1,Normal,0.6663564443588257,0.6532067060470581,"['.', 'i', 'ask', 'heard', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,2,Normal,0.6636152267456055,0.6714007258415222,"['""', '""', '""', '""', '""', 'to', 'promises', 'ha', '""', '##ef', 'system', '-', 'be', 'can', 'a', 'that', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,3,Normal,0.664070725440979,0.6474876403808594,"['i', 'know', 'verb', 'that', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
alt,4,4,Normal,0.6557092666625977,0.6576592922210693,"['.', 'to', '.', '.', 'wonder', 'a', 'of', 'people', '""', 'how', 'god', 've', 'i', 'it', 'on', 'with', 'of', 'ap', '##s', 'in', 'finland', ',', ',', 'a', 'spec']"
alt,4,160,Anomaly,0.6586979627609253,0.6659129858016968,"['.', '.', 'in', 'one', '##ist', 'from', 'in', 'new', 'discovered', 'times', 'you', '""', 'can', ',', 'this', 'counter', 'debate', 'evolved', '""', '##c', 'to', 'all', 'at', 'in', ';']"
alt,4,161,Anomaly,0.6511666178703308,0.6628639101982117,"['.', '.', 'before', 'stated', '.', ',', 'do', 'but', ',', 'would', 'a', 'has', ',', 'atheist', 'of', ',', 'have', 'men', 'another', 'not', 'i', 'hell', 'was', 'to', 'will']"
alt,4,162,Anomaly,0.6689510345458984,0.663515567779541,"['.', '.', 'was', 'would', '60', 'a', '##the', '##70', '##0', '##57', '##15', 'heard', '1993', '##st', 'from', 'unfortunately', 'bet', 'article', '(', 'back', 'look', '60', '##ion', '?', 'mag']"
alt,4,163,Anomaly,0.6679493188858032,0.6548811793327332,"['##ld', 'waiting', 'locked', 'ball', 'for', '##game', 'hour', '.', 'pre', '##em', 'game', 's', 'win', '.', 'half', '""', 'start', 'am', 'away', '.', 'game', '-', 'has', '##pt', 'on']"
alt,4,164,Anomaly,0.6710971593856812,0.6575353145599365,"['graphics', 'a', 'help', '##ows', 'help', '##wind', 'are', 'frame', '##ho', 'view', 'frame', '&', 'i', '##s', '##bia', 'has', 'includes', 'check', '##sed', 'last', 'x', '##tra', 'text', '[PAD]', '[PAD]']"
comp,0,0,Normal,0.6915143728256226,0.6418200135231018,"['.', '31', 'acquired', 'a', '2', '##view', 'recently', 'the', 'i', '(', 'the', 'the', 'the', 'feb', 'hey', '##q', ')', '-', '93', ',', 'with', 'play', 'that', 'all', 'disk']"
comp,0,1,Normal,0.6939531564712524,0.6415228247642517,"['having', 'very', 'unusual', 'something', 'upon', ',', 'is', 'the', 'one', ',', 'than', 'fully', 'i', ',', 'time', 'whenever', 'if', 'are', 'is', 'for', 'there', 'having', 'is', 're', 'that']"
comp,0,2,Normal,0.6920708417892456,0.6434619426727295,"['win', 'fm', 'superior', '##s', 's', 'with', ',', '##s', ',', 'and', 'multiple', 'printing', '##4', 'drag', '3', 'drop', '##t', 'past', 'which', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,3,Normal,0.6927700042724609,0.6411436796188354,"['upon', 'hi', 'animated', 'would', 'to', 're', 'the', 'one', 'incompatible', 'they', 'the', ""'"", 'an', ""'"", 'for', 'the', 'for', 'different', ',', 'willing', 'problem', ""'"", 'getting', 'all', 'to']"
comp,0,4,Normal,0.6897536516189575,0.6435229182243347,"['g', 'platforms', '1', 'are', 'platform', 'mac', 'level', 'exists', 'nt', '.', 'japanese', 'windows', 'windows', 'multi', 'wide', 'characters', 'is', 'contain', '3', 'various', 'support', 'on', 'on', '##n', 'and']"
comp,0,979,Anomaly,0.6934154629707336,0.6427592039108276,"['_', '##in', '_', 'way', 'be', 'should', '_', 'broken', '_', 'my', 's', 'it', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,0,980,Anomaly,0.6928631067276001,0.6444054841995239,"['mil', 'that', 'army', 'hmm', 'least', '@', 'alcoholic', '##cl', '##ora', '##mm', 'pic', '+', 're', 'at', 'cora', 'tc', ')', '-', 'ed', 'is', 'got', '##ist', 'always', '<', '[PAD]']"
comp,0,981,Anomaly,0.6893515586853027,0.6411622762680054,"['they', 'not', 'can', 'use', ',', '##ves', '(', 'they', '-', 'the', 'the', ',', 'impossible', 'think', 'using', 'police', 'non', 'ea', 'telephone', '##ping', 'to', 'to', 'do', 'for', 'court']"
comp,0,982,Anomaly,0.6916595697402954,0.6405496001243591,"['pitcher', 'have', ':', 'a', 'a', 'is', 'why', 'detail', 'both', 'one', 'city', 'of', ""'"", 'to', ',', ':', '4', 'the', ',', ',', 'to', 'statistical', ')', 'the', 'be']"
comp,0,983,Anomaly,0.6939558982849121,0.6393591165542603,"['the', 'the', '97', 'times', '-', '##3', '##i', '[CLS]', 'it', ',', '44', '800', 'it', '1', '##7', 'more', '-', 'than', ',', 'times', 'of', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,1,0,Normal,0.6646326780319214,0.6489890813827515,"['[SEP]', ""'"", 'i', 'otherwise', 'doesn', 't', 'have', 'crash', 'but', 'rom', ""'"", 'it', 'des', 'play', ',', ']', 'with', '93', 'm', '##view', 'it', '##q', 'background', 'mit', '##sum']"
comp,1,1,Normal,0.6653518676757812,0.6489880084991455,"['[SEP]', '.', 'usually', 'i', 'works', '.', ',', 'it', 'sectors', 'bad', 'my', 'having', 'some', 'or', 'on', 'comes', 'diagnostic', 'background', 'do', 'if', '##s', '.', 'to', 'am', 'checked']"
comp,1,2,Normal,0.662957489490509,0.659508466720581,"[""'"", ""'"", '.', 't', 'dos', 'far', 'drag', 'don', 'win', 'printing', 'multiple', '##win', 'desktop', 'weeks', 'now', 'use', 'many', 'folder', 'features', 'file', 'do', 'well', '##4', 'i', '##s']"
comp,1,3,Normal,0.6656965017318726,0.6476050615310669,"['[SEP]', '.', '.', 'back', '.', '$', ""'"", 'what', 'windows', '.', '$', 'didn', 'load', 'called', 't', 'load', 'install', '##yas', 'with', 'i', 'put', 'software', 'upon', 'of', 'install']"
comp,1,4,Normal,0.6598004102706909,0.6630997657775879,"['.', 'windows', 'know', 'multi', 'contain', 'windows', 'japanese', 'mac', 'windows', ')', 'unix', 'wide', 'nt', 'we', 'applications', 'platforms', 'platform', 'kan', 'on', '##18', '1', '##n', 'x', 'level', 'standard']"
comp,1,979,Anomaly,0.6660515666007996,0.6569593548774719,"['[SEP]', 'lot', 'a', 'that', ""'"", '.', 'report', 'a', 't', 'don', 'be', 'biased', 'mole', 'all', 'stupid', 'are', '##sters', 'of', 'really', '(', '-', 'be', 'if', 'the', ""'""]"
comp,1,980,Anomaly,0.663922905921936,0.6466594934463501,"['[SEP]', 'action', 'and', '.', 'intention', 'future', '.', '##nation', 'refer', 'is', 'comparisons', 'traditions', '##entation', 'to', '##s', 'system', 'considered', '##pres', 'be', '##s', 'differences', 'incorrect', 'simplified', 'and', 'are']"
comp,1,981,Anomaly,0.6644395589828491,0.6638197302818298,"['.', '.', 'or', 'federal', 'based', '##istic', 'moves', 'es', 'request', 'on', 'think', '##ta', '##crow', 'local', 'identify', 'only', 'the', 'is', 'this', 'understanding', 'from', 'great', 'key', '##pt', 'system']"
comp,1,982,Anomaly,0.6631624102592468,0.661075234413147,"['##tra', 'traffic', 'cal', 'kn', 'kn', 'cal', 'flow', 'am', 'angeles', '##ns', 'were', '##br', 'sensors', '##ns', '##tra', 'through', 'channel', 'traffic', 'get', 'pavement', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,1,983,Anomaly,0.6642539501190186,0.6622215509414673,"['.', 'tell', 'clayton', 'people', 'posts', 'child', 'anti', 'background', '#', 'nam', 'gay', 'are', '##bla', '##bla', 'parades', 'laws', '##uni', '?', 'you', 'fired', 'how', 'employer', 'would', 'your', '##care']"
comp,2,0,Normal,0.5949269533157349,0.6021357774734497,"['.', '.', 'program', 'drive', '31', 'feb', 'hello', 'a', 'ok', 'cd', 'mit', 'bb', 'have', 'mainly', 'crash', 'a', 'program', 'i', 'disk', ')', 'ex', 'hey', ',', 'lot', 'crash']"
comp,2,1,Normal,0.5938701629638672,0.6012634038925171,"['.', '.', 'end', 'drive', 'windows', 'i', 'background', 'drive', 'drive', 'driver', 'the', '.', 'i', 'device', 'mitsubishi', 'hard', 'on', 'hard', 'notorious', 'windows', 'version', 'am', 'disk', 'meg', '1']"
comp,2,2,Normal,0.5953716039657593,0.600928008556366,"['.', 'dos', 'drag', '1', 'manager', 'win', 'pc', 'drop', 'desktop', 'pc', 'in', 'file', 'desktop', 'is', 'fm', 'the', 's', 'superior', 'demo', 'folder', '-', 'features', 'printing', 't', 'use']"
comp,2,3,Normal,0.5951331853866577,0.600895881652832,"['.', '.', '.', '.', ',', 'windows', '.', 'i', 'went', 'software', 'systems', 'course', 'i', 'the', 'was', 'install', 'problem', 'they', 'delta', 'desktop', 'hi', 'what', 't', 'install', ""'""]"
comp,2,4,Normal,0.5920525789260864,0.6004213690757751,"['unix', 'platforms', 'windows', '.', 'windows', '1', 'g', 'windows', 'mac', 'e', '3', 'applications', 'support', 'x', 'characters', 'japanese', 'on', 'what', 'platform', 'byte', 'nt', 'is', ')', 'characters', 'support']"
comp,2,979,Anomaly,0.5948911905288696,0.599055826663971,"['or', 'jesus', 'me', 'was', 'an', 'men', 'person', 'homosexual', '##s', 'really', 's', 'women', 'one', 'die', 'me', '""', 'in', 'well', 'a', 'that', 'died', 'bad', 'know', 'conscience', 'thing']"
comp,2,980,Anomaly,0.5961841344833374,0.6013935804367065,"['.', '.', 'sci', 'the', 'flame', 'they', '""', 'science', 'open', 'm', 'yeah', '""', 'don', 'i', 'is', '""', '.', 'everything', 'about', 'parachute', 'minds', 'me', 'look', '##ly', 'med']"
comp,2,981,Anomaly,0.5919642448425293,0.5999748706817627,"['peng', 'tv', 'control', '19', '*', '*', 'sale', '*', '*', '*', 'please', ""'"", 'call', '*', '*', '$', '45', '*', '*', 'interested', '*', '*', 'color', 'zenith', '*']"
comp,2,982,Anomaly,0.592563271522522,0.5896634459495544,"['toronto', 'bruins', '.', 'detroit', 'was', '[SEP]', 'game', 'year', 'au', 'at', 'last', 'bit', ',', 'sabres', 'it', 'version', 'passed', 'octopus', 'a', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,2,983,Anomaly,0.5956845283508301,0.6011748313903809,"['=', 'base', 'time', '.', 'leagues', 'jody', 'matter', 'minor', 'pitcher', 'occupied', '.', 'mc', '.', 'year', 'pitcher', 'post', 'in', '2', '##don', 'pitch', 'of', 'an', 'was', 'was', 'on']"
comp,3,0,Normal,0.6912966966629028,0.6790438890457153,"['.', 'have', '.', 'program', 'the', 'program', '##s', '.', ""'"", 'when', 'when', ""'"", 'start', 'that', 'the', '?', 'i', 'pleased', '##i', 'it', 'm', 'in', 'seems', 'the', 'start']"
comp,3,1,Normal,0.6902870535850525,0.6793951392173767,"['end', '.', 'meg', 'drive', 'a', 'i', 'hard', 'first', 'some', 'out', 'by', 'technician', 'and', 'i', 'program', 'drive', '##boot', 'to', ',', 'is', '##v', 'on', 'i', 'on', 'a']"
comp,3,2,Normal,0.6897697448730469,0.6746393442153931,"['.', 'but', ',', 'i', 'i', 'in', 'of', 'since', 'i', 'but', 'sorry', 'the', 'i', 'the', 'the', 'with', 'the', ""'"", '##4', 'file', 'desktop', 'desktop', 'which', 'win', 'use']"
comp,3,3,Normal,0.69138503074646,0.6793595552444458,"['what', '.', 'me', 'of', 't', 'the', ""'"", 'give', 'the', 'after', 'the', 're', 'went', ""'"", 'after', 'though', 'to', 'software', 'with', ""'"", 'part', 'with', 'software', 'installing', ""'""]"
comp,3,4,Normal,0.692049503326416,0.672061562538147,"['the', 'what', 'we', '.', '(', 'on', '.', 'support', 'i', '##n', 'nt', 'mac', ')', 'on', 'know', '##n', 'what', 'and', 'and', 'we', 'the', 'for', '##ji', 'to', 'use']"
comp,3,979,Anomaly,0.689427375793457,0.6781203746795654,"['.', 'in', 'of', '.', 'majority', 'the', 'people', 'of', 'for', 'the', ""'"", 'most', 'kick', ',', 'ass', 'a', ')', 'will', 'effective', 'there', 'the', 'baseball', 'is', 'with', 'the']"
comp,3,980,Anomaly,0.6949098706245422,0.6809051036834717,"['sort', 'the', 'into', 'at', 'in', 'during', 'pat', 'quickly', 'never', 'ought', 'i', '[', 'fairly', 'into', '##z', 'to', 'clear', 'as', 'work', 'which', ')', 'opposed', '(', 'cleaning', 'have']"
comp,3,981,Anomaly,0.689011812210083,0.6828868985176086,"['.', 'on', '.', 'lot', 'mentioned', 'books', 'will', 'which', 'extra', 'saw', 'i', 'in', 'of', 'suspect', 'well', 'think', 'also', 'mentioned', 'have', 'that', ',', 'show', 'film', ')', 'awful']"
